Grupo de Prioridade;Cenário;Identificador;Grupo de Processo;Unidade de Negócio;Área de Negócio;Frente;Lider do Cenário;Meu Envolvimento;Situação x Planejamento;Qtde. Execuções Concluídas;Status;Gerado em
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0015_04 PLU_AGRO 0015 SALTO LONTRA PR OVOS FERTEIS;PLUMA_AGRO.PPE.2751.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0018_04 PLU_AGRO 0018 RIO CLARO SP OVOS FERTEIS;PLUMA_AGRO.PPE.2228.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0019_04 PLU_AGRO 0019 SAO CARLOS SP OVOS FERTEIS;PLUMA_AGRO.PPE.3911.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0023_04 PLU_AGRO 0023 SAO CARLOS SP OVOS FERTEIS;PLUMA_AGRO.PPE.1620.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0025_04 PLU_AGRO 0025 RIB BONITO SP OVOS FERTEIS;PLUMA_AGRO.PPE.2213.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0029_04 PLU_AGRO 0029 FORMOSA GO OVOS FERTEIS;PLUMA_AGRO.PPE.3130.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;APO 30 - Pagamento Produtor Mensal (Recria) - 0035_04 PLU_AGRO 0035 BRASILIA DF OVOS FERTEIS;PLUMA_AGRO.PPE.4245.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0036_04 PLU_AGRO 0036 BRASILIA DF OVOS FERTEIS;PLUMA_AGRO.PPE.2985.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0039_04 PLU_AGRO 0039 BAURU SP OVOS FERTEIS;PLUMA_AGRO.PPE.4176.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0040_04 PLU_AGRO 0040 SAO CARLOS SP OVOS FERTEIS;PLUMA_AGRO.PPE.4327.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0043_04 PLU_AGRO 0043 FX DOS GUEDES SC OVOS FERTEIS;PLUMA_AGRO.PPE.3478.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0044_04 PLU_AGRO 0044 FX DOS GUEDES SC OVOS FERTEIS;PLUMA_AGRO.PPE.4058.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0046_04 PLU_AGRO 0046 CONCHAS SP OVOS FERTEIS;PLUMA_AGRO.PPE.3410.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0048_04 PLU_AGRO 0048 TOLEDO PR OVOS FERTEIS;PLUMA_AGRO.PPE.4668.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0049_04 PLU_AGRO 0049 CASCAVEL PR OVOS FERTEIS;PLUMA_AGRO.PPE.3982.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0050_04 PLU_AGRO 0050 XANXERE SC OVOS FERTEIS;PLUMA_AGRO.PPE.2255.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0051_04 PLU_AGRO 0051 CRAVINHOS SP OVOS FERTEIS;PLUMA_AGRO.PPE.3816.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0052_04 PLU_AGRO 0052 MORRO AGUDO SP OVOS FERTEIS;PLUMA_AGRO.PPE.2458.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0053_04 PLU_AGRO 0053 XANXERE SC OVOS FERTEIS;PLUMA_AGRO.PPE.4442.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0054_04 PLU_AGRO 0054 MONDAI SC OVOS FERTEIS;PLUMA_AGRO.PPE.2827.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0055_04 PLU_AGRO 0055 BRASILIA DF OVOS FERTEIS;PLUMA_AGRO.PPE.3632.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0060_04 PLU_AGRO 0060 PONTE SERRADA SC OVOS FERTEIS;PLUMA_AGRO.PPE.5567.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0061_04 PLU_AGRO 0061 OURO VERDE SC OVOS FERTEIS;PLUMA_AGRO.PPE.4809.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0063_04 PLU_AGRO 0063 SAO JOAO D'AL GO OVOS FERTEIS;PLUMA_AGRO.PPE.7282.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0064_04 PLU_AGRO 0064 ITAP D'OESTE PR OVOS FERTEIS;PLUMA_AGRO.PPE.4855.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0065_04 PLU_AGRO 0065 BRASILIA DF OVOS FERTEIS;PLUMA_AGRO.PPE.6155.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0066_04 PLU_AGRO 0066 FX DOS GUEDES SC OVOS FERTEIS;PLUMA_AGRO.PPE.6086.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0067_04 PLU_AGRO 0067 PASSOS MAIA SC OVOS FERTEIS;PLUMA_AGRO.PPE.4895.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0069_04 PLU_AGRO 0069 BRASILIA DF OVOS FERTEIS;PLUMA_AGRO.PPE.6912.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0070_04 PLU_AGRO 0070 ENEAS MARQUES PR OVOS FERTEIS;PLUMA_AGRO.PPE.5505.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0075_04 PLU_AGRO 0075 ESPIGAO ALTO PR OVOS FERTEIS;PLUMA_AGRO.PPE.5330.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0076_04 PLU_AGRO 0076 BOM SUCESSO PR OVOS FERTEIS;PLUMA_AGRO.PPE.6851.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0077_04 PLU_AGRO 0077 RENASCENCA PR OVOS FERTEIS;PLUMA_AGRO.PPE.5324.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0078_04 PLU_AGRO 0078 DOIS VIZINHOS PR OVOS FERTEIS;PLUMA_AGRO.PPE.5557.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0079_04 PLU_AGRO 0079 DOIS VIZINHOS PR OVOS FERTEIS;PLUMA_AGRO.PPE.7285.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0080_04 PLU_AGRO 0080 PEDERNEIRAS SP OVOS FERTEIS;PLUMA_AGRO.PPE.6974.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0081_04 PLU_AGRO 0081 VERE PR OVOS FERTEIS;PLUMA_AGRO.PPE.6235.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0082_04 PLU_AGRO 0082 AREALVA SP OVOS FERTEIS;PLUMA_AGRO.PPE.6225.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0083_04 PLU_AGRO 0083 PEDERNEIRAS SP OVOS FERTEIS;PLUMA_AGRO.PPE.7207.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0085_04 PLU_AGRO 0085 SANTO ANTONIO DO SUDOESTE PR OV;PLUMA_AGRO.PPE.6569.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0086_04 PLU_AGRO 0086 BORACEIA SP OVOS FERTEIS;PLUMA_AGRO.PPE.5483.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0088_04 PLU_AGRO 0088 MINEIROS GO OVOS FERTEIS;PLUMA_AGRO.PPE.5437.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0089_04 PLU_AGRO 0089 BRODOWSKI SP OVOS FERTEIS;PLUMA_AGRO.PPE.6455.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0092_04 PLU_AGRO 0092 MINEIROS GO OVOS FERTEIS;PLUMA_AGRO.PPE.5983.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0093_04 PLU_AGRO 0093 MINEIROS GO OVOS FERTEIS;PLUMA_AGRO.PPE.7150.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0094_04 PLU_AGRO 0094 CAFEZAL DO SUL PR OVOS FERTEIS;PLUMA_AGRO.PPE.4907.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0095_04 PLU_AGRO 0095 CAMPO VERDE MT OVOS FERTEIS;PLUMA_AGRO.PPE.6837.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0402_04 PLUSV_AGRO 0002 UMUARAMA PR OVOS FERTEIS;PLUSVAL.PPE.1171.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0410_04 PLUSV_AGRO 0010 MR HELENA PR OVOS FERTEIS;PLUSVAL.PPE.1340.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0411_04 PLUSV_AGRO 0011 RONCADOR PR OVOS FERTEIS;PLUSVAL.PPE.0788.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0414_04 PLUSV_AGRO 0014 UMUARAMA PR OVOS FERTEIS;PLUSVAL.PPE.1214.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0418_04 PLUSV_AGRO 0018 PEROLA PR OVOS FERTEIS;PLUSVAL.PPE.0935.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0419_04 PLUSV_AGRO 0019 RONCADOR PR OVOS FERTEIS;PLUSVAL.PPE.0878.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0420_04 PLUSV_AGRO 0020 PEROBAL PR OVOS FERTEIS;PLUSVAL.PPE.1284.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0421_04 PLUSV_AGRO 0021 CAF DO SUL PR OVOS FERTEIS;PLUSVAL.PPE.1215.V2;Planejamento de Produção ao Estoque;PLUSVAL AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P2;APO 30 - Pagamento Produtor Mensal (Recria) - 0502_04 CASS_AGRO 0002 CASSILANDIA MS OVOS FERTEIS;CASSILANDIA.PPE.0141.V2;Planejamento de Produção ao Estoque;CASSILANDIA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P2;APO 30 - Pagamento Produtor Mensal (Recria) - 0505_04 CASS_AGRO 0005 CASSILANDIA MS OVOS FERTEIS;CASSILANDIA.PPE.0284.V2;Planejamento de Produção ao Estoque;CASSILANDIA AGROAVICOLA LTDA;Matrizes;Matrizes;Volnei Pereira;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0902_04 PLU_GEN 0002 SAO CARLOS SP OVOS FERTEIS;PLUMA_GEN.PPE.0803.V2;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;APO 30 - Pagamento Produtor Mensal (Recria) - 0903_04 PLU_GEN 0003 BIRIGUI SP OVOS FERTEIS;PLUMA_GEN.PPE.0304.V2;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0904_04 PLU_GEN 0004 CAMPINA GRANDE PB OVOS FERTEIS;PLUMA_GEN.PPE.0823.V2;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0906_04 PLU_GEN 0006 SAO CARLOS SP OVOS FERTEIS;PLUMA_GEN.PPE.0241.V2;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0907_04 PLU_GEN 0007 POMBOS PE OVOS FERTEIS;PLUMA_GEN.PPE.0444.V2;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0908_04 PLU_GEN 0008 SAO CARLOS SP OVOS FERTEIS;PLUMA_GEN.PPE.0488.V2;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria) - 0909_04 PLU_GEN 0009 ITIRAPINA SP OVOS FERTEIS;PLUMA_GEN.PPE.0229.V2;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;APO 30 - Pagamento Produtor Mensal (Recria) - 903_06 PLU_GEN 903 BIROGUI SP OVOS FERTEIS;PLUMA_GEN.PPE.1029.V1;Planejamento de Produção ao Estoque;PLUMA GENETICS LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;APO 30 - Pagamento Produtor Mensal (Recria PPE 45) - PLU_AGRO 0005 SAO CARLOS SP OVOS FE;PLUMA_AGRO.PPE.8484.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;APO 30 - Pagamento Produtor Mensal (Recria PPE 45) - PLU_AGRO 0012 CASA BRANCA SP OVOS FE;PLUMA_AGRO.PPE.8592.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;APO 30 - Pagamento Produtor Mensal (Recria PPE 45) - PLU_AGRO 0037 RINCAO SP OVOS FE;PLUMA_AGRO.PPE.8552.V1;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;APO 30 - Pagamento Produtor Mensal (Recria PPE 45) - 0001_04 PLU_AGRO 0001 DOIS VIZINHOS PR OVOS FE;PLUMA_AGRO.PPE.1237.V3;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria PPE 45) - 0002_04 PLU_AGRO 0002 DOIS VIZINHOS PR OVOS FE;PLUMA_AGRO.PPE.3038.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;APO 30 - Pagamento Produtor Mensal (Recria PPE 45) - 0004_04 PLU_AGRO 0004 FAXINAL DOS GUEDES SC OV;PLUMA_AGRO.PPE.4229.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P1;APO 30 - Pagamento Produtor Mensal (Recria PPE 45) - 0005_04 PLU_AGRO 0005 SAO CARLOS SP OVOS FERTE;PLUMA_AGRO.PPE.2797.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria PPE 45) - 0007_04 PLU_AGRO 0007 SDD DO IGUACU PR OVOS FE;PLUMA_AGRO.PPE.2392.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria PPE 45) - 0008_04 PLU_AGRO 0008 ENEAS MARQUES PR OVOS FE;PLUMA_AGRO.PPE.1760.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
P3;APO 30 - Pagamento Produtor Mensal (Recria PPE 45) - 0009_04 PLU_AGRO 0009 PARDINHO SP OVOS FERTEIS;PLUMA_AGRO.PPE.2074.V2;Planejamento de Produção ao Estoque;PLUMA AGROAVICOLA LTDA;Matrizes;Matrizes;Luiz Antonio Carrasco Junior;Sem Atividade;Dentro do Planejamento;0;Não Iniciado;2026-05-08 17:44
